dt,bend_repay_volume,nftfi_repay_volume,pine_repay_volume,arcade_repay_volume,jpegd_repay_volume,drops_repay_volume,x2y2_repay_volume,paraspace_repay_volume,total_repay_volume,cumu_repay_volume_bend,cumu_repay_volume_nftfi,cumu_repay_volume_pine,cumu_repay_volume_arcade,cumu_repay_volume_jpegd,cumu_repay_volume_drops,cumu_repay_volume_x2y2,cumu_repay_volume_paraspace
2022-10-31 00:00,838462.2577063929,455962.0562641817,325.9637275763116,0,0,103797.51414016224,156574.30416415515,0,1398547.7918383132,106233426.20921819,229074360.58207324,1943883.088579542,20827119.957512762,4220053.730706202,3605405.7034638305,867202.6744920722,0
2022-10-30 00:00,1110508.3624515696,230939.0700031751,0.04101695287834825,0,15925.364370851761,641.2250677421084,16272.428645516069,0,1358014.0629102916,105394963.9515118,228618398.52580905,1943557.1248519656,20827119.957512762,4220053.730706202,3501608.1893236684,710628.370327917,0
2022-10-29 00:00,354468.51303017203,302401.3183064572,268.1730952619838,16000,0,33231.85540220153,11910.75223146673,0,706369.8598340928,104284455.58906023,228387459.45580587,1943557.0838350127,20827119.957512762,4204128.36633535,3500966.964255926,694355.941682401,0
2022-10-28 00:00,131002.12325107347,347082.4938941068,1191.858274155511,0,33578.348802826804,8210.970444417535,74742.74621977493,0,521065.79466658016,103929987.07603006,228085058.13749942,1943288.9107397508,20811119.957512762,4204128.36633535,3467735.108853725,682445.1894509343,0
2022-10-27 00:00,289337.3172171882,3315816.531593196,8127.255417711305,2170.44411111112,441517.56281380955,0,75100.1661173481,0,4056969.111153016,103798984.95277898,227737975.64360532,1942097.0524655953,20811119.957512762,4170550.0175325237,3459524.138409307,607702.4432311594,0
2022-10-26 00:00,262847.86138018273,895416.0743504559,43.114173820083195,1950,0,2351.8887958739924,210761.7228563809,0,1162608.9387003328,103509647.6355618,224422159.11201212,1933969.797047884,20808949.51340165,3729032.454718714,3459524.138409307,532602.2771138112,0
2022-10-25 00:00,32657.80134025802,462017.4582142444,0.002242317460221343,0,15735.904463992129,24522.231032996548,27432.54852323253,0,534933.3972938085,103246799.7741816,223526743.03766167,1933926.682874064,20806999.51340165,3729032.454718714,3457172.249613433,321840.5542574303,0
2022-10-24 00:00,72814.28150374934,264287.5564394365,0.0013237862860655402,0,0,0,43688.42201137335,0,337101.8392669721,103214141.97284135,223064725.57944742,1933926.6806317465,20806999.51340165,3713296.550254722,3432650.0185804367,294408.0057341978,0
2022-10-23 00:00,75920.99602254808,187272.91082983828,0,0,0,12735.950248228914,32539.232483825537,0,275929.8571006153,103141327.6913376,222800438.023008,1933926.6793079602,20806999.51340165,3713296.550254722,3432650.0185804367,250719.58372282443,0
2022-10-22 00:00,155136.1616756847,105132.21411637077,0,1569.4335139513923,0,0,35360.05971439832,0,261837.80930600688,103065406.69531505,222613165.11217815,1933926.6793079602,20806999.51340165,3713296.550254722,3419914.068332208,218180.3512389989,0
2022-10-21 00:00,116047.4059190752,168598.61192582222,353.99728999620015,70934.49343749999,0,8623.224714444366,29133.218192587683,0,364557.73328683793,102910270.53363936,222508032.89806178,1933926.6793079602,20805430.0798877,3713296.550254722,3419914.068332208,182820.2915246006,0
2022-10-20 00:00,293043.2751124036,207320.16031714765,157.7997038474166,0,1862.8600000000001,632.3200754291894,31908.00497183153,0,503016.4152088279,102794223.12772028,222339434.28613597,1933572.682017964,20734495.5864502,3713296.550254722,3411290.8436177634,153687.0733320129,0
2022-10-19 00:00,461016.8444404549,287602.11436785,0,13396.296232638959,0,13071.22739762818,19214.812323652524,0,775086.4824385721,102501179.85260788,222132114.12581882,1933414.8823141167,20734495.5864502,3711433.6902547223,3410658.5235423343,121779.06836018135,0
2022-10-18 00:00,162735.55981284162,299763.72133506485,70.81118384033732,4861.347499999997,0,4541.578403470407,42273.8248134222,0,471973.01823521714,102040163.00816742,221844512.01145098,1933414.8823141167,20721099.29021756,3711433.6902547223,3397587.296144706,102564.25603652882,0
2022-10-17 00:00,96673.74347120855,347101.08523955115,949.4465032636468,0,112198.81009240287,0,3729.8577947321523,0,556923.0853064263,101877427.44835457,221544748.29011592,1933344.0711302764,20716237.94271756,3711433.6902547223,3393045.7177412356,60290.43122310662,0
2022-10-16 00:00,86621.28312991264,124303.14157161894,0.0370838317398334,0,0,18455.51616911351,1704.099735581528,0,229379.97795447684,101780753.70488337,221197647.20487636,1932394.6246270128,20716237.94271756,3599234.880162319,3393045.7177412356,56560.57342837447,0
2022-10-15 00:00,68915.59989675254,116024.95196841583,0.0014175566187714763,4124.515888888894,11908.492987241809,3570.018539038738,1436.8898229926056,0,204543.58069789445,101694132.42175345,221073344.06330475,1932394.587543181,20716237.94271756,3599234.880162319,3374590.201572122,54856.47369279294,0
2022-10-14 00:00,140114.04918991006,322765.9130238918,0.023068132297030003,2500,0,5264.489894372501,27258.637509123128,0,470644.4751763067,101625216.82185669,220957319.11133635,1932394.5861256244,20712113.42682867,3587326.3871750776,3371020.183033083,53419.583869800335,0
2022-10-13 00:00,104884.83311978207,197979.99132336408,72.75502303851448,24136.92675381936,11696.47559895114,10883.271664296908,0,0,349654.2534832521,101485102.77266678,220634553.19831246,1932394.563057492,20709613.42682867,3587326.3871750776,3365755.6931387107,26160.94636067721,0
2022-10-12 00:00,335607.69090889336,590928.0321507262,0,5300,0,20942.1861395368,10818.641265641463,0,952777.9091991563,101380217.939547,220436573.2069891,1932321.8080344535,20685476.500074852,3575629.9115761262,3354872.421474414,26160.94636067721,0
2022-10-11 00:00,104397.31952413553,230918.86629443086,430.1811351420015,6418.008437500022,0,39236.20048953248,0,0,381400.5758807409,101044610.24863811,219845645.1748384,1932321.8080344535,20680176.500074852,3575629.9115761262,3333930.235334877,15342.305095035748,0
2022-10-10 00:00,153214.5460541324,333478.8510015658,0,9196.884861111115,281760.21574977646,9883.122997108338,0,0,787533.6206636941,100940212.92911397,219614726.30854395,1931891.6268993116,20673758.491637353,3575629.9115761262,3294694.0348453443,15342.305095035748,0
2022-10-09 00:00,113662.10819458678,179357.4698965282,0.0021183725998779185,0,411,8470.682879572418,0,0,301901.26308906,100786998.38305983,219281247.4575424,1931891.6268993116,20664561.60677624,3293869.69582635,3284810.911848236,15342.305095035748,0
2022-10-08 00:00,239711.71774815145,228840.25238476688,82.93589203977776,0,0,21250.062498499974,8412.482257978114,0,489884.9685234581,100673336.27486524,219101889.98764586,1931891.624780939,20664561.60677624,3293458.69582635,3276340.2289686636,15342.305095035748,0
2022-10-07 00:00,153771.0280868536,393346.36809713684,462.9238836815559,10000,12000.040365296803,6345.139074224187,0,0,575925.4995071929,100433624.55711709,218873049.7352611,1931808.6888888993,20664561.60677624,3293458.69582635,3255090.1664701635,6929.822837057634,0
2022-10-06 00:00,256209.06021059846,261251.6456164389,307.896129900731,400,0,47912.56966979473,1750.5841148626437,0,566081.1716267328,100279853.52903023,218479703.367164,1931345.7650052176,20654561.60677624,3281458.655461053,3248745.0273959395,6929.822837057634,0
2022-10-05 00:00,137873.6009144691,166851.7470225408,2424.0893715624075,6874.076968749986,500,4043.615123246867,0,0,318567.12940056913,100023644.46881963,218218451.72154754,1931037.8688753168,20654161.60677624,3281458.655461053,3200832.4577261447,5179.238722194991,0
2022-10-04 00:00,153669.95062686916,357370.8282067992,93.26364177659332,47070.432743055455,0,12474.014618811178,0,0,570678.4898373117,99885770.86790517,218051599.974525,1928613.7795037543,20647287.52980749,3280958.655461053,3196788.842602898,5179.238722194991,0
2022-10-03 00:00,4210.33773503028,310776.0032596998,1236.0014711085219,0,0,1450,0,0,317672.3424658386,99732100.9172783,217694229.1463182,1928520.5158619778,20600217.097064435,3280958.655461053,3184314.8279840867,5179.238722194991,0
2022-10-02 00:00,144287.13184762048,196496.66683405926,118.02812452092016,0,0,0,0,0,340901.82680620067,99727890.57954328,217383453.1430585,1927284.5143908693,20600217.097064435,3280958.655461053,3182864.8279840867,5179.238722194991,0
2022-10-01 00:00,76033.2179987969,862218.1365219256,0,0,0,0,5179.238722194991,0,938251.3545207225,99583603.44769566,217186956.47622445,1927166.4862663483,20600217.097064435,3280958.655461053,3182864.8279840867,5179.238722194991,0
2022-09-30 00:00,326484.33053295984,377646.63499289716,64.61259069816246,1337.8511319444438,12535.81458269027,4682.525786595172,0,0,722751.769617785,99507570.22969685,216324738.33970252,1927166.4862663483,20600217.097064435,3280958.655461053,3182864.8279840867,0,0
2022-09-29 00:00,47925.53442744763,883985.0710909853,59.989868164865285,14654.703861111091,0,25087.113196,0,0,971712.4124437089,99181085.8991639,215947091.70470962,1927101.8736756502,20598879.24593249,3268422.840878363,3178182.3021974918,0,0
2022-09-28 00:00,244990.4881640043,2140706.000547606,128.15905506664632,50,0,0,0,0,2385874.647766677,99133160.36473645,215063106.63361862,1927041.8838074855,20584224.54207138,3268422.840878363,3153095.1890014918,0,0
2022-09-27 00:00,50829.15988349525,199740.45655331694,0.002993188768483325,10898.193222222193,0,24115.5349419094,0,0,285583.34759413253,98888169.87657245,212922400.633071,1926913.7247524187,20584174.54207138,3268422.840878363,3153095.1890014918,0,0
2022-09-26 00:00,508830.82979530434,195998.96201473149,1.6518218440289998,0,0,166.145291,0,0,704997.5889228799,98837340.71668895,212722660.1765177,1926913.72175923,20573276.34884916,3268422.840878363,3128979.6540595824,0,0
2022-09-25 00:00,44549.00923605186,199321.88423806624,0,0,0,7870.300164410407,0,0,251741.1936385285,98328509.88689364,212526661.21450296,1926912.0699373859,20573276.34884916,3268422.840878363,3128813.5087685823,0,0
2022-09-24 00:00,369447.5478545729,180099.060423601,0.000044326543862666656,0,0,7546.791762406972,0,0,557093.4000849074,98283960.87765759,212327339.3302649,1926912.0699373859,20573276.34884916,3268422.840878363,3120943.208604172,0,0
2022-09-23 00:00,98193.81385812823,230952.64374164728,0.0008317953050363894,0,7600,0,0,0,336746.45843157085,97914513.32980302,212147240.26984128,1926912.0698930593,20573276.34884916,3268422.840878363,3113396.416841765,0,0
2022-09-22 00:00,162086.84622881177,264580.412627866,90.45618994723102,2572.512736111115,9800,351.405461,0,0,439481.6332437361,97816319.5159449,211916287.62609965,1926912.069061264,20573276.34884916,3260822.840878363,3113396.416841765,0,0
2022-09-21 00:00,152599.6115120825,298161.81887057616,6303.773243899542,0,97000,10000,0,0,564065.2036265582,97654232.66971609,211651707.21347177,1926821.6128713167,20570703.836113047,3251022.840878363,3113045.011380765,0,0
2022-09-20 00:00,349837.02063904284,557773.8856274502,0.0012148904544767498,96000,2000,10571.602055755538,0,0,1016182.5095371391,97501633.05820401,211353545.3946012,1920517.8396274173,20570703.836113047,3154022.840878363,3103045.011380765,0,0
2022-09-19 00:00,136024.2333492733,186061.1405707337,477.86563496833406,0,10900,31824.68391297334,0,0,365287.9234679487,97151796.03756496,210795771.50897375,1920517.8384125268,20474703.836113047,3152022.840878363,3092473.4093250097,0,0
2022-09-18 00:00,323051.7109867932,46115.34609432883,0,21321.009166666634,1346.716129180166,2745.412711,0,0,394580.1950879689,97015771.80421568,210609710.36840302,1920039.9727775585,20474703.836113047,3141122.840878363,3060648.7254120363,0,0
2022-09-17 00:00,113892.03210666953,214635.1508855016,1360.5669215279536,0,6000,13095.258569222178,0,0,348983.0084829213,96692720.09322889,210563595.02230868,1920039.9727775585,20453382.82694638,3139776.1247491827,3057903.312701036,0,0
2022-09-16 00:00,221362.91827140193,469151.313428222,0.0012904385453622964,0,51365.811234277644,0,0,0,741880.0442243402,96578828.06112222,210348959.87142318,1918679.4058560305,20453382.82694638,3133776.1247491827,3044808.054131814,0,0
2022-09-15 00:00,607346.8248886346,586003.2604053449,0.05015525586536132,5548.149080208343,0,7874.588911159317,0,0,1206772.873440603,96357465.14285082,209879808.55799496,1918679.404565592,20453382.82694638,3082410.313514905,3044808.054131814,0,0
2022-09-14 00:00,179203.04096059303,324107.23729950085,4298.534737072977,0,3000,20396.214874633824,0,0,531005.0278718007,95750118.31796218,209293805.29758963,1918679.3544103361,20447834.677866172,3082410.313514905,3036933.4652206544,0,0
2022-09-13 00:00,671452.7343631469,194978.29447096123,763.6203280502324,33231.36597222209,0,49397.66981651879,0,0,949823.6849508992,95570915.27700159,208969698.06029013,1914380.8196732632,20447834.677866172,3079410.313514905,3016537.2503460203,0,0
2022-09-12 00:00,479109.8944540694,404603.5636022462,46.59904062562495,0,0,13861.663894962681,0,0,897621.7209919038,94899462.54263844,208774719.76581916,1913617.199345213,20414603.31189395,3079410.313514905,2967139.5805295017,0,0
2022-09-11 00:00,243094.11342642186,302280.4108248881,0,0,0,1789.672767730331,0,0,547164.1970190402,94420352.64818437,208370116.20221692,1913570.6003045873,20414603.31189395,3079410.313514905,2953277.916634539,0,0
2022-09-10 00:00,480242.71168047254,367442.60230080364,0.006915251977608215,0,0,0.022711,0,0,847685.3436075283,94177258.53475796,208067835.79139203,1913570.6003045873,20414603.31189395,3079410.313514905,2951488.2438668087,0,0
2022-09-09 00:00,82643.01308187873,646686.33516468,0,0,0,24210.30940144611,0,0,753539.6576480049,93697015.82307748,207700393.18909124,1913570.5933893353,20414603.31189395,3079410.313514905,2951488.221155809,0,0
2022-09-08 00:00,593635.0649694094,685084.3433993325,1081.002011798798,0,0,205204.6716161539,0,0,1485005.0819966947,93614372.8099956,207053706.85392657,1913570.5933893353,20414603.31189395,3079410.313514905,2927277.9117543628,0,0
2022-09-07 00:00,2394148.4610174517,393933.11340872076,0.02492084286517177,0,4000,67512.93887273959,0,0,2859594.538219755,93020737.7450262,206368622.51052722,1912489.5913775365,20414603.31189395,3079410.313514905,2722073.240138209,0,0
2022-09-06 00:00,618587.1376165346,435839.1737523562,838.2752545503477,0,0,36686.54196714926,0,0,1091951.1285905906,90626589.28400876,205974689.3971185,1912489.5664566937,20414603.31189395,3075410.313514905,2654560.3012654693,0,0
2022-09-05 00:00,571669.627957521,235990.78663354606,2980.3841516095736,0,0,2382.2814315113055,0,0,813023.0801741879,90008002.14639223,205538850.22336614,1911651.2912021433,20414603.31189395,3075410.313514905,2617873.75929832,0,0
2022-09-04 00:00,216597.32925267727,137856.56985737447,637.5305902513575,30000,0,6556.653803382364,0,0,391648.0835036855,89436332.5184347,205302859.4367326,1908670.9070505337,20414603.31189395,3075410.313514905,2615491.4778668084,0,0
2022-09-03 00:00,436.55222527777795,362747.56736897095,4124.1241008080915,1559.1150902777783,2000,16889.580366963,0,0,387756.9391522976,89219735.18918203,205165002.8668752,1908033.3764602824,20384603.31189395,3075410.313514905,2608934.824063426,0,0
2022-09-02 00:00,552436.1946186585,318551.8637502024,0,0,5346,2071.9958558624753,0,0,878406.0542247235,89219298.63695675,204802255.29950622,1903909.2523594743,20383044.196803674,3073410.313514905,2592045.243696463,0,0
2022-09-01 00:00,227651.2340477865,254635.9390781505,0.00808904219557212,0,0,311.9030245546112,0,0,482599.0842395338,88666862.4423381,204483703.43575603,1903909.2523594743,20383044.196803674,3068064.313514905,2589973.2478406006,0,0
2022-08-31 00:00,436639.7999879951,1315731.2586713994,3471.630024932623,48920.18399305569,0,11179.76378758547,0,0,1815942.6364649683,88439211.20829031,204229067.49667788,1903909.244270432,20383044.196803674,3068064.313514905,2589661.344816046,0,0
2022-08-30 00:00,201067.32973137687,2965013.7757912334,137.3057483037092,0,0,0,0,0,3166218.411270914,88002571.4083023,202913336.23800647,1900437.6142454995,20334124.012810618,3068064.313514905,2578481.5810284605,0,0
2022-08-29 00:00,538612.1121481217,523155.45192731416,92.67503907243736,0,4144.62520351759,0,0,0,1066004.864318026,87801504.07857093,199948322.46221524,1900300.3084971958,20334124.012810618,3068064.313514905,2578481.5810284605,0,0
2022-08-28 00:00,52408.49644520674,373611.2158276587,342.316534706581,1829.751877916665,0,8327.188872835248,0,0,436518.96955832397,87262891.96642281,199425167.01028794,1900207.6334581233,20334124.012810618,3063919.6883113873,2578481.5810284605,0,0
2022-08-27 00:00,362883.72075302375,309697.4097234832,0.015931212354553786,0,0,21247.181754714013,0,0,693828.3281624332,87210483.4699776,199051555.7944603,1899865.3169234167,20332294.260932703,3063919.6883113873,2570154.3921556254,0,0
2022-08-26 00:00,640690.6140153945,616447.2767402278,1793.7138585295334,48917.67562500019,21739.900239647217,4080.9050370748637,0,0,1333670.0855158737,86847599.74922457,198741858.3847368,1899865.3009922043,20332294.260932703,3063919.6883113873,2548907.2104009115,0,0
2022-08-25 00:00,972768.7475374611,451513.7760363953,4292.387500918649,0,0,806.499080798163,0,0,1429381.4101555732,86206909.13520917,198125411.10799658,1898071.5871336749,20283376.585307702,3042179.78807174,2544826.3053638367,0,0
2022-08-24 00:00,788617.9390499238,763380.596409969,3.1208119249645647,0,0,4557.15904199021,0,0,1556558.8153138082,85234140.38767171,197673897.3319602,1893779.1996327562,20283376.585307702,3042179.78807174,2544019.8062830386,0,0
2022-08-23 00:00,389495.70298052183,538725.001547169,0.001480435169122631,0,0,107297.2039950871,0,0,1035517.9100032131,84445522.44862178,196910516.73555022,1893776.0788208311,20283376.585307702,3042179.78807174,2539462.6472410485,0,0
2022-08-22 00:00,1059119.9830375824,504580.1238437992,3296.708033021665,0,27461.304392717222,39855.09447976769,0,0,1634313.2137868882,84056026.74564126,196371791.73400307,1893776.077340396,20283376.585307702,3042179.78807174,2432165.4432459613,0,0
2022-08-21 00:00,2941077.5072070393,419406.69598104124,2424.924109985172,250310,0,16018.617878551311,0,0,3629237.7451766166,82996906.76260369,195867211.61015928,1890479.369307374,20283376.585307702,3014718.4836790226,2392310.3487661937,0,0
2022-08-20 00:00,1696878.5369865294,334609.7132719545,2652.005794903983,68022.26549999973,4323.700832367456,1587.2020668619439,0,0,2108073.424452617,80055829.25539665,195447804.91417822,1888054.445197389,20033066.585307702,3014718.4836790226,2376291.7308876426,0,0
2022-08-19 00:00,1010458.1921466083,368914.8005733383,1634.6078618409663,0,0,13934.825633325428,0,0,1394942.4262151127,78358950.71841012,195113195.20090628,1885402.439402485,19965044.319807705,3010394.782846655,2374704.5288207806,0,0
2022-08-18 00:00,683983.0122594099,658818.8342438445,7123.021857899975,2604.1812708333337,0,1674.1332724153126,0,0,1354203.1829044032,77348492.5262635,194744280.40033293,1883767.8315406442,19965044.319807705,3010394.782846655,2360769.703187455,0,0
2022-08-17 00:00,767603.6672271232,400761.15017862775,0,0,28664.427716578273,5912.434159588782,0,0,1202941.679281918,76664509.5140041,194085461.5660891,1876644.809682744,19962440.13853687,3010394.782846655,2359095.5699150395,0,0
2022-08-16 00:00,524318.966854255,524924.0084798932,3925.1155408640316,1,16352.473882833641,8654.84267509609,0,0,1078176.407432942,75896905.84677698,193684700.41591045,1876644.809682744,19962440.13853687,2981730.355130077,2353183.1357554505,0,0
2022-08-15 00:00,151469.5626832353,472799.84291356173,14312.080372363465,0,0,16972.680723906233,0,0,655554.1666930667,75372586.87992272,193159776.40743056,1872719.6941418801,19962439.13853687,2965377.8812472434,2344528.2930803546,0,0
2022-08-14 00:00,537254.7851699586,428570.56275740935,1105.4184240285683,0,0,734.6497114536505,0,0,967665.4160628503,75221117.31723948,192686976.564517,1858407.6137695166,19962439.13853687,2965377.8812472434,2327555.6123564485,0,0
2022-08-13 00:00,217358.83193833273,620872.7454208555,3630.4288778185996,0,10154,65158.52656782669,0,0,917174.5328048335,74683862.53206952,192258406.0017596,1857302.195345488,19962439.13853687,2965377.8812472434,2326820.9626449947,0,0
2022-08-12 00:00,1689886.677059438,770454.8523463154,1031.3112309574065,325000,13476.028081052738,13137.216235804906,0,0,2812986.084953569,74466503.7001312,191637533.25633875,1853671.7664676693,19962439.13853687,2955223.8812472434,2261662.436077168,0,0
2022-08-11 00:00,205947.46786522827,815651.275137399,1107.1988862566122,484103.134246,0,567.8473846670621,0,0,1507376.9235195508,72776617.02307175,190867078.40399244,1852640.4552367118,19637439.13853687,2941747.8531661904,2248525.2198413634,0,0
2022-08-10 00:00,71827.8530869113,464100.3002816794,1649.333303894813,1050872,0,0,0,0,1588449.4866724855,72570669.55520652,190051427.12885505,1851533.256350455,19153336.00429087,2941747.8531661904,2247957.3724566964,0,0
2022-08-09 00:00,38391.43315759457,1202816.4764605833,211.56090322993063,10,0,12466.188557982787,0,0,1253895.6590793906,72498841.7021196,189587326.82857338,1849883.9230465603,18102464.00429087,2941747.8531661904,2247957.3724566964,0,0
2022-08-08 00:00,462007.42219082604,784281.7779348972,407.8366386441602,0,0,762,0,0,1247459.0367643673,72460450.26896201,188384510.3521128,1849672.3621433303,18102454.00429087,2941747.8531661904,2235491.1838987134,0,0
2022-08-07 00:00,103034.3067458539,330168.52125504,0,0,0,679.8331730042396,0,0,433882.66117389814,71998442.84677118,187600228.5741779,1849264.5255046862,18102454.00429087,2941747.8531661904,2234729.1838987134,0,0
2022-08-06 00:00,174361.45080642283,231050.50305164274,0.001599682831672174,0,0,0,0,0,405411.9554577484,71895408.54002532,187270060.05292284,1849264.5255046862,18102454.00429087,2941747.8531661904,2234049.350725709,0,0
2022-08-05 00:00,515516.7992077176,495066.2613457619,67.4541078869291,0,2748.2669363111954,0,0,0,1013398.7815976775,71721047.0892189,187039009.5498712,1849264.5239050034,18102454.00429087,2941747.8531661904,2234049.350725709,0,0
2022-08-04 00:00,41104.72955501129,294670.50106104533,0.0020451074417722355,0,2697.6075064433226,52891.428153436915,0,0,391364.2683210443,71205530.29001118,186543943.28852543,1849197.0697971166,18102454.00429087,2938999.5862298794,2234049.350725709,0,0
2022-08-03 00:00,282383.6538398827,359865.17138900934,133.36226896727132,0,0,4660.960512512235,0,0,647043.1480103716,71164425.56045617,186249272.78746438,1849197.067752009,18102454.00429087,2936301.978723436,2181157.922572272,0,0
2022-08-02 00:00,273817.45059845044,3439765.09082901,1131.054276475048,0,0,4842.1875672248025,0,0,3719555.7832711604,70882041.90661629,185889407.61607537,1849063.7054830417,18102454.00429087,2936301.978723436,2176496.9620597595,0,0
2022-08-01 00:00,152960.10226454222,2375088.488302331,139.01788250203833,150000,0,1333.1127643276689,0,0,2679520.721213703,70608224.45601784,182449642.52524635,1847932.6512065667,18102454.00429087,2936301.978723436,2171654.774492535,0,0
2022-07-31 00:00,28731.957506652383,389720.74920881854,0.002646140645806671,0,0,14599.576137690083,0,0,433052.2854993017,70455264.3537533,180074554.03694403,1847793.6333240648,17952454.00429087,2936301.978723436,2170321.661728207,0,0
2022-07-30 00:00,294859.5376347502,385966.5450080432,10977.676994754163,0,0,171.32621046719441,0,0,691975.0858480147,70426532.39624664,179684833.28773522,1847793.630677924,17952454.00429087,2936301.978723436,2155722.085590517,0,0
2022-07-29 00:00,247317.0343222392,644530.9467574771,1517.648199175831,3012921.509344766,0,0,0,0,3906287.138623658,70131672.8586119,179298866.7427272,1836815.9536831698,17952454.00429087,2936301.978723436,2155550.75938005,0,0
2022-07-28 00:00,105581.11187645426,451722.17583981255,1664.4807168820282,0,0,3187.078661396187,0,0,562154.847094545,69884355.82428966,178654335.79596972,1835298.305483994,14939532.494946104,2936301.978723436,2155550.75938005,0,0
2022-07-27 00:00,498546.4927249692,604315.4863214957,1407.4695151180517,0,0,65754.579705,0,0,1170024.0282665829,69778774.7124132,178202613.6201299,1833633.824767112,14939532.494946104,2936301.978723436,2152363.680718654,0,0
2022-07-26 00:00,298979.6979479264,376468.00340061,61.17102801633342,77569.75,27081.17933224459,2951.1462111670044,0,0,783110.9479199643,69280228.21968824,177598298.1338084,1832226.355251994,14939532.494946104,2936301.978723436,2086609.1010136537,0,0
2022-07-25 00:00,123790.21195058,339106.49779759906,3099.369343852964,150000,24390.61960483678,0,0,0,640386.6986968688,68981248.52174032,177221830.13040778,1832165.1842239776,14861962.744946104,2909220.7993911915,2083657.9548024866,0,0
2022-07-24 00:00,336901.8276492511,532167.1723510089,1148.5963744981705,830000,0,0,0,0,1700217.596374758,68857458.30978973,176882723.63261017,1829065.8148801248,14711962.744946104,2884830.179786355,2083657.9548024866,0,0
2022-07-23 00:00,67868.32079795383,1403410.2388001394,8477.69051881251,0,0,0,0,0,1479756.2501169057,68520556.48214048,176350556.46025917,1827917.2185056265,13881962.744946104,2884830.179786355,2083657.9548024866,0,0
2022-07-22 00:00,269352.14464197366,366430.29845057684,6821.064051808874,0,0,0,0,0,642603.5071443594,68452688.16134253,174947146.22145903,1819439.527986814,13881962.744946104,2884830.179786355,2083657.9548024866,0,0
2022-07-21 00:00,1081336.5353592243,748424.9484114769,302.17820995852964,53312.976354166516,255551.45435258799,22891.415853523944,0,0,2161819.508540938,68183336.01670055,174580715.92300844,1812618.4639350052,13881962.744946104,2884830.179786355,2083657.9548024866,0,0
2022-07-20 00:00,287707.15410976147,1103452.520910569,0,2590.4976104166635,0,50142.1987997344,0,0,1443892.3714304818,67101999.48134133,173832290.97459698,1812316.2857250466,13828649.768591937,2629278.725433767,2060766.5389489627,0,0
2022-07-19 00:00,368236.0513785672,1147698.0305474855,1219.3873920667863,428328.12710000004,0,0,0,0,1945481.5964181195,66814292.32723157,172728838.45368642,1812316.2857250466,13826059.27098152,2629278.725433767,2010624.3401492282,0,0
2022-07-18 00:00,236632.44898464627,477996.71529313584,0,0,27078.6675160708,0,0,0,741707.8317938528,66446056.275853,171581140.42313892,1811096.8983329798,13397731.14388152,2629278.725433767,2010624.3401492282,0,0
2022-07-17 00:00,77540.7519082033,311573.73821067787,1049.4179890622527,0,10451.577827633804,5279.138642941834,0,0,405894.6245785191,66209423.826868355,171103143.70784578,1811096.8983329798,13397731.14388152,2602200.057917696,2010624.3401492282,0,0
2022-07-16 00:00,527420.732564004,383524.05329234066,388.7775556615955,0,0,629.9220734271688,0,0,911963.4854854335,66131883.07496015,170791569.9696351,1810047.4803439176,13397731.14388152,2591748.480090062,2005345.2015062864,0,0
2022-07-15 00:00,28568.077354030273,240043.79545727314,817.129245432163,101203,42022.385975192316,122.04857255685423,0,0,412776.43660448474,65604462.34239615,170408045.91634277,1809658.702788256,13397731.14388152,2591748.480090062,2004715.2794328593,0,0
2022-07-14 00:00,344193.97996645013,342477.2241451339,96.33234315581569,0,16032.549826050314,0,0,0,702800.0862807902,65575894.26504212,170168002.1208855,1808841.573542824,13296528.14388152,2549726.09411487,2004593.2308603025,0,0
2022-07-13 00:00,1088697.3931007374,474094.88161498203,0.0020264720486599126,0,2900.447300285995,0,0,0,1565692.7240424773,65231700.28507567,169825524.89674035,1808745.2411996683,13296528.14388152,2533693.5442888197,2004593.2308603025,0,0
2022-07-12 00:00,837701.3752953713,373300.6201885286,1960.4580251104599,0,5193.818936176003,267.92762890227544,0,0,1218424.2000740885,64143002.89197493,169351430.01512536,1808745.2391731963,13296528.14388152,2530793.0969885336,2004593.2308603025,0,0
2022-07-11 00:00,105191.44215016585,294445.4795056171,2.651195801197936,0,0,23307.64128569718,0,0,422947.21413728135,63305301.51667956,168978129.39493683,1806784.7811480858,13296528.14388152,2525599.2780523575,2004325.3032314002,0,0
2022-07-10 00:00,507279.2922143475,550280.3388667086,0,0,0,118.38188727925674,0,0,1057678.0129683353,63200110.074529395,168683683.9154312,1806782.1299522847,13296528.14388152,2525599.2780523575,1981017.661945703,0,0
2022-07-09 00:00,597529.5778843517,560998.0894370073,0,0,0,0,0,0,1158527.667321359,62692830.782315046,168133403.5765645,1806782.1299522847,13296528.14388152,2525599.2780523575,1980899.2800584238,0,0
2022-07-08 00:00,746763.9647170835,709920.2560177649,3058.3020121922045,0,0,494.00545944964034,0,0,1460236.5282064904,62095301.20443069,167572405.48712748,1806782.1299522847,13296528.14388152,2525599.2780523575,1980899.2800584238,0,0
2022-07-07 00:00,652215.3207120692,585253.2945694107,0,0,0,0,0,0,1237468.61528148,61348537.23971361,166862485.2311097,1803723.8279400924,13296528.14388152,2525599.2780523575,1980405.274598974,0,0
